State,District,Subdistt,T,Town.Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
10,217,1226,"10,217,1226",0,0,0,SUB-DISTRICT,Barauli,Rural,37525,221999,109742,112257,40111,20455,19656,25321,12446,12875,892,440,452,112658,65065,47593,109341,44677,64664,55608,44981,10627,29490,25609,3881,11540,10440,1100,10062,8290,1772,647,539,108,7241,6340,901,26118,19372,6746,3245,2433,812,18853,13596,5257,585,448,137,3435,2895,540,20617,15711,4906,2714,2122,592,14517,10765,3752,459,353,106,2927,2471,456,5501,3661,1840,531,311,220,4336,2831,1505,126,95,31,508,424,84,166391,64761,101630
10,217,1227,"10,217,1227",0,0,0,SUB-DISTRICT,Sidhwalia,Rural,23854,141563,70633,70930,26316,13617,12699,17430,8824,8606,1648,809,839,68838,40294,28544,72725,30339,42386,36560,30794,5766,22571,19790,2781,9842,9315,527,8819,7007,1812,373,320,53,3537,3148,389,13989,11004,2985,1957,1579,378,10184,7941,2243,519,351,168,1329,1133,196,11773,9381,2392,1452,1187,265,8728,6918,1810,432,279,153,1161,997,164,2216,1623,593,505,392,113,1456,1023,433,87,72,15,168,136,32,105003,39839,65164
10,217,1228,"10,217,1228",0,0,0,SUB-DISTRICT,Baikunthpur,Rural,36774,217165,107960,109205,39944,20476,19468,23880,12029,11851,2376,1176,1200,108156,63333,44823,109009,44627,64382,57989,45816,12173,31382,26859,4523,13015,11707,1308,11844,9778,2066,839,690,149,5684,4684,1000,26607,18957,7650,5096,3620,1476,17224,12101,5123,1000,772,228,3287,2464,823,21476,15475,6001,4289,3018,1271,13754,9842,3912,739,602,137,2694,2013,681,5131,3482,1649,807,602,205,3470,2259,1211,261,170,91,593,451,142,159176,62144,97032
10,216,1199,"10,216,1199",0,0,0,SUB-DISTRICT,Sahebganj,Rural,40823,218214,114143,104071,39527,20543,18984,32311,16808,15503,45,19,26,108506,66704,41802,109708,47439,62269,80144,55378,24766,34637,27092,7545,8677,7228,1449,17909,13748,4161,1137,750,387,6914,5366,1548,45507,28286,17221,5185,3236,1949,29210,18705,10505,2996,1224,1772,8116,5121,2995,37212,23466,13746,4497,2845,1652,24101,15753,8348,2316,889,1427,6298,3979,2319,8295,4820,3475,688,391,297,5109,2952,2157,680,335,345,1818,1142,676,138070,58765,79305
10,216,1200,"10,216,1200",0,0,0,SUB-DISTRICT,Baruraj (Motipur),Rural,74318,378223,199118,179105,68952,35809,33143,48165,25184,22981,57,31,26,190044,115427,74617,188179,83691,104488,124436,95878,28558,67911,55940,11971,20851,18410,2441,32990,26705,6285,1964,1151,813,12106,9674,2432,56525,39938,16587,8919,6963,1956,36900,26240,10660,2202,1017,1185,8504,5718,2786,45850,32420,13430,6700,5133,1567,30095,21493,8602,1524,804,720,7531,4990,2541,10675,7518,3157,2219,1830,389,6805,4747,2058,678,213,465,973,728,245,253787,103240,150547
10,216,1201,"10,216,1201",0,0,0,SUB-DISTRICT,Paroo,Rural,61763,361662,190216,171446,62656,32518,30138,50939,26571,24368,2593,1322,1271,186386,112835,73551,175276,77381,97895,118421,91252,27169,68679,56670,12009,19327,16689,2638,31046,24870,6176,1990,1311,679,16316,13800,2516,49742,34582,15160,6155,3942,2213,34389,24045,10344,1518,875,643,7680,5720,1960,40378,28561,11817,4913,3206,1707,27666,19783,7883,1271,723,548,6528,4849,1679,9364,6021,3343,1242,736,506,6723,4262,2461,247,152,95,1152,871,281,243241,98964,144277
10,216,1202,"10,216,1202",0,0,0,SUB-DISTRICT,Saraiya,Rural,61348,331651,174162,157489,57615,30062,27553,56111,29297,26814,418,217,201,177874,106367,71507,153777,67795,85982,106528,82567,23961,57330,48413,8917,15347,13663,1684,25086,20903,4183,1646,1127,519,15251,12720,2531,49198,34154,15044,7172,5068,2104,31471,22129,9342,2658,1165,1493,7897,5792,2105,40117,28546,11571,6156,4516,1640,25513,18373,7140,1878,955,923,6570,4702,1868,9081,5608,3473,1016,552,464,5958,3756,2202,780,210,570,1327,1090,237,225123,91595,133528
10,216,1203,"10,216,1203",0,0,0,SUB-DISTRICT,Marwan,Rural,30199,164858,86600,78258,30035,15510,14525,25621,13356,12265,30,19,11,85438,51076,34362,79420,35524,43896,51841,40727,11114,29698,25030,4668,5574,4916,658,11254,9029,2225,932,634,298,11938,10451,1487,22143,15697,6446,2043,1420,623,12779,8989,3790,994,553,441,6327,4735,1592,19088,13587,5501,1755,1222,533,10926,7798,3128,782,431,351,5625,4136,1489,3055,2110,945,288,198,90,1853,1191,662,212,122,90,702,599,103,113017,45873,67144
10,216,1204,"10,216,1204",0,0,0,SUB-DISTRICT,Kanti,Rural,46197,233923,123025,110898,41409,21644,19765,40704,21325,19379,228,126,102,126965,74343,52622,106958,48682,58276,71606,57315,14291,41717,35623,6094,8820,8013,807,14949,12314,2635,1239,740,499,16709,14556,2153,29889,21692,8197,3136,2395,741,18789,13320,5469,1032,593,439,6932,5384,1548,25047,18424,6623,2807,2140,667,15388,11111,4277,837,490,347,6015,4683,1332,4842,3268,1574,329,255,74,3401,2209,1192,195,103,92,917,701,216,162317,65710,96607
10,216,1205,"10,216,1205",0,0,0,SUB-DISTRICT,Minapur,Rural,71364,340925,180765,160160,66057,34623,31434,55325,29042,26283,162,81,81,151053,92573,58480,189872,88192,101680,113854,86742,27112,68403,55520,12883,16801,14506,2295,35679,28772,6907,1948,1203,745,13975,11039,2936,45451,31222,14229,4887,3429,1458,29650,20855,8795,2047,822,1225,8867,6116,2751,38455,26815,11640,3978,2938,1040,25224,18023,7201,1689,650,1039,7564,5204,2360,6996,4407,2589,909,491,418,4426,2832,1594,358,172,186,1303,912,391,227071,94023,133048
10,216,1206,"10,216,1206",0,0,0,SUB-DISTRICT,Bochaha,Rural,51328,245659,129445,116214,47438,24675,22763,47025,24546,22479,255,149,106,109549,65385,44164,136110,64060,72050,82213,61217,20996,37553,31097,6456,7533,6577,956,20941,16940,4001,1209,920,289,7870,6660,1210,44660,30120,14540,5303,3936,1367,32500,21531,10969,1771,890,881,5086,3763,1323,36413,25786,10627,4650,3511,1139,25948,18163,7785,1445,817,628,4370,3295,1075,8247,4334,3913,653,425,228,6552,3368,3184,326,73,253,716,468,248,163446,68228,95218
10,216,1207,"10,216,1207",0,0,0,SUB-DISTRICT,Aurai,Rural,62286,290545,153987,136558,54711,28520,26191,35333,18634,16699,79,40,39,123688,76432,47256,166857,77555,89302,95607,73472,22135,58227,47514,10713,14018,12755,1263,29063,24009,5054,3133,1726,1407,12013,9024,2989,37380,25958,11422,4066,3096,970,25245,17478,7767,1681,834,847,6388,4550,1838,30424,22045,8379,3182,2489,693,20799,15261,5538,1340,653,687,5103,3642,1461,6956,3913,3043,884,607,277,4446,2217,2229,341,181,160,1285,908,377,194938,80515,114423
10,216,1208,"10,216,1208",0,0,0,SUB-DISTRICT,Katra,Rural,50467,244823,128296,116527,45535,23527,22008,28124,14655,13469,164,81,83,110009,65492,44517,134814,62804,72010,78139,59735,18404,43633,36849,6784,10631,9234,1397,23765,20402,3363,1410,970,440,7827,6243,1584,34506,22886,11620,5072,3748,1324,23421,15716,7705,1982,883,1099,4031,2539,1492,27067,18610,8457,4045,3126,919,18127,12656,5471,1400,637,763,3495,2191,1304,7439,4276,3163,1027,622,405,5294,3060,2234,582,246,336,536,348,188,166684,68561,98123
10,216,1209,"10,216,1209",0,0,0,SUB-DISTRICT,Gaighat,Rural,55141,259719,136976,122743,47502,24973,22529,37646,19592,18054,52,33,19,121764,73917,47847,137955,63059,74896,79569,63490,16079,49856,43682,6174,15703,14662,1041,23432,20057,3375,1235,857,378,9486,8106,1380,29713,19808,9905,3454,2631,823,21956,14560,7396,925,416,509,3378,2201,1177,25017,17294,7723,3022,2317,705,18531,12853,5678,746,323,423,2718,1801,917,4696,2514,2182,432,314,118,3425,1707,1718,179,93,86,660,400,260,180150,73486,106664
10,216,1210,"10,216,1210",0,0,0,SUB-DISTRICT,Bandra,Rural,27690,124057,63306,60751,22968,11995,10973,25931,13082,12849,44,22,22,60357,35202,25155,63700,28104,35596,43762,29925,13837,24937,18502,6435,6693,5543,1150,13911,9942,3969,910,571,339,3423,2446,977,18825,11423,7402,2309,1503,806,13786,8325,5461,616,267,349,2114,1328,786,16267,10323,5944,2034,1359,675,12055,7685,4370,396,164,232,1782,1115,667,2558,1100,1458,275,144,131,1731,640,1091,220,103,117,332,213,119,80295,33381,46914
10,216,1211,"10,216,1211",0,0,0,SUB-DISTRICT,Dholi (Moraul),Rural,18830,90490,46967,43523,15859,8177,7682,21315,11001,10314,38,23,15,51006,29562,21444,39484,17405,22079,30683,22942,7741,22238,17857,4381,5600,4870,730,11235,8568,2667,641,463,178,4762,3956,806,8445,5085,3360,757,446,311,6127,3692,2435,418,199,219,1143,748,395,7393,4632,2761,689,420,269,5444,3390,2054,273,135,138,987,687,300,1052,453,599,68,26,42,683,302,381,145,64,81,156,61,95,59807,24025,35782
10,216,1212,"10,216,1212",0,0,0,SUB-DISTRICT,Musahri,Rural,59785,300367,158081,142286,52721,27618,25103,63883,33461,30422,183,96,87,165490,94475,71015,134877,63606,71271,93296,73153,20143,64608,53886,10722,8673,7375,1298,19803,16109,3694,3455,2175,1280,32677,28227,4450,28688,19267,9421,2477,1733,744,14456,9469,4987,1382,720,662,10373,7345,3028,23353,15820,7533,1969,1418,551,11674,7884,3790,1117,562,555,8593,5956,2637,5335,3447,1888,508,315,193,2782,1585,1197,265,158,107,1780,1389,391,207071,84928,122143
10,216,1213,"10,216,1213",0,0,0,SUB-DISTRICT,Kurhani,Rural,82071,435676,230433,205243,76698,40446,36252,80321,42348,37973,286,149,137,234698,139494,95204,200978,90939,110039,141631,108950,32681,72484,60206,12278,16303,14449,1854,25262,20786,4476,4561,2074,2487,26358,22897,3461,69147,48744,20403,8628,6115,2513,42126,30321,11805,3755,1808,1947,14638,10500,4138,58380,41639,16741,7432,5313,2119,34811,25489,9322,3125,1508,1617,13012,9329,3683,10767,7105,3662,1196,802,394,7315,4832,2483,630,300,330,1626,1171,455,294045,121483,172562
10,216,1214,"10,216,1214",0,0,0,SUB-DISTRICT,Sakra,Rural,63523,306833,161292,145541,52254,27294,24960,59734,31245,28489,125,71,54,177596,104722,72874,129237,56570,72667,92697,75766,16931,57490,49528,7962,14927,13469,1458,22798,19318,3480,1813,1313,500,17952,15428,2524,35207,26238,8969,3767,2915,852,22788,17272,5516,1492,704,788,7160,5347,1813,30552,23188,7364,3226,2556,670,19988,15361,4627,1055,582,473,6283,4689,1594,4655,3050,1605,541,359,182,2800,1911,889,437,122,315,877,658,219,214136,85526,128610
10,215,1181,"10,215,1181",0,0,0,SUB-DISTRICT,Jale,Rural,53888,264248,136448,127800,49732,25576,24156,31911,16559,15352,92,47,45,114167,68328,45839,150081,68120,81961,74314,61527,12787,50404,44613,5791,13416,12330,1086,21883,18868,3015,1390,1171,219,13715,12244,1471,23910,16914,6996,2402,1790,612,17420,12252,5168,991,594,397,3097,2278,819,20439,14560,5879,1981,1474,507,14991,10655,4336,765,453,312,2702,1978,724,3471,2354,1117,421,316,105,2429,1597,832,226,141,85,395,300,95,189934,74921,115013
10,215,1182,"10,215,1182",0,0,0,SUB-DISTRICT,Singhwara,Rural,54126,267601,138285,129316,49800,25601,24199,34251,17765,16486,106,54,52,119946,71677,48269,147655,66608,81047,76893,62149,14744,49688,43046,6642,11281,10333,948,19995,16984,3011,1940,1469,471,16472,14260,2212,27205,19103,8102,2718,2000,718,17274,12237,5037,1152,627,525,6061,4239,1822,21906,15903,6003,2298,1741,557,13693,10122,3571,937,524,413,4978,3516,1462,5299,3200,2099,420,259,161,3581,2115,1466,215,103,112,1083,723,360,190708,76136,114572
10,215,1183,"10,215,1183",0,0,0,SUB-DISTRICT,Keotiranway,Rural,57428,270722,142147,128575,49794,25808,23986,38571,20305,18266,346,168,178,120380,74095,46285,150342,68052,82290,76487,65268,11219,44642,39944,4698,8864,8017,847,18170,15986,2184,1305,993,312,16303,14948,1355,31845,25324,6521,3335,2688,647,19935,15888,4047,1001,657,344,7574,6091,1483,26857,21878,4979,2791,2274,517,17207,13974,3233,809,559,250,6050,5071,979,4988,3446,1542,544,414,130,2728,1914,814,192,98,94,1524,1020,504,194235,76879,117356
10,215,1184,"10,215,1184",0,0,0,SUB-DISTRICT,Darbhanga,Rural,55025,273431,144391,129040,51072,26594,24478,42491,22456,20035,79,39,40,123151,76669,46482,150280,67722,82558,85081,67273,17808,48830,42104,6726,13076,11103,1973,19162,16398,2764,1239,930,309,15353,13673,1680,36251,25169,11082,4488,3258,1230,25191,17229,7962,1370,818,552,5202,3864,1338,30191,21912,8279,3854,2939,915,20708,14901,5807,1058,660,398,4571,3412,1159,6060,3257,2803,634,319,315,4483,2328,2155,312,158,154,631,452,179,188350,77118,111232
10,215,1185,"10,215,1185",0,0,0,SUB-DISTRICT,Manigachhi,Rural,47088,228618,118772,109846,39950,20552,19398,31018,16223,14795,255,134,121,109244,67545,41699,119374,51227,68147,69259,55163,14096,42293,35697,6596,12127,10457,1670,19657,16329,3328,1068,683,385,9441,8228,1213,26966,19466,7500,3178,2438,740,18993,13912,5081,1243,476,767,3552,2640,912,22690,16930,5760,2692,2061,631,15931,12041,3890,796,410,386,3271,2418,853,4276,2536,1740,486,377,109,3062,1871,1191,447,66,381,281,222,59,159359,63609,95750
10,215,1186,"10,215,1186",0,0,0,SUB-DISTRICT,Tardih,Rural,27689,123299,64000,59299,20916,10854,10062,13936,7256,6680,35,18,17,58552,36450,22102,64747,27550,37197,42569,31206,11363,21555,18264,3291,7684,6925,759,9588,7865,1723,602,437,165,3681,3037,644,21014,12942,8072,2974,2113,861,15380,9574,5806,1226,531,695,1434,724,710,16829,10978,5851,2660,1934,726,12398,8155,4243,491,245,246,1280,644,636,4185,1964,2221,314,179,135,2982,1419,1563,735,286,449,154,80,74,80730,32794,47936
10,215,1187,"10,215,1187",0,0,0,SUB-DISTRICT,Alinagar,Rural,28484,143797,74574,69223,27928,14299,13629,15627,8090,7537,9,5,4,57294,36602,20692,86503,37972,48531,48299,34963,13336,16512,12977,3535,4407,3848,559,8009,5833,2176,797,549,248,3299,2747,552,31787,21986,9801,3218,2567,651,25773,17476,8297,680,428,252,2116,1515,601,27221,19398,7823,2857,2382,475,21931,15294,6637,555,367,188,1878,1355,523,4566,2588,1978,361,185,176,3842,2182,1660,125,61,64,238,160,78,95498,39611,55887
10,215,1188,"10,215,1188",0,0,0,SUB-DISTRICT,Benipur,Rural,35343,175040,91241,83799,30075,15562,14513,26066,13662,12404,24,12,12,82702,51675,31027,92338,39566,52772,56549,43843,12706,36884,31711,5173,11637,10619,1018,17515,14228,3287,965,736,229,6767,6128,639,19665,12132,7533,3207,2634,573,13167,7607,5560,945,371,574,2346,1520,826,16317,10472,5845,2661,2185,476,10922,6630,4292,732,301,431,2002,1356,646,3348,1660,1688,546,449,97,2245,977,1268,213,70,143,344,164,180,118491,47398,71093
10,215,1189,"10,215,1189",0,0,0,SUB-DISTRICT,Bahadurpur,Rural,50903,257399,136138,121261,46478,24376,22102,56167,29533,26634,153,81,72,121487,76176,45311,135912,59962,75950,77028,62450,14578,50920,43978,6942,10110,8877,1233,20541,17333,3208,1303,957,346,18966,16811,2155,26108,18472,7636,2202,1575,627,17781,12471,5310,1288,620,668,4837,3806,1031,22324,16175,6149,1925,1389,536,15283,11020,4263,1041,548,493,4075,3218,857,3784,2297,1487,277,186,91,2498,1451,1047,247,72,175,762,588,174,180371,73688,106683
10,215,1190,"10,215,1190",0,0,0,SUB-DISTRICT,Hanumannagar,Rural,33466,154631,82107,72524,28180,14729,13451,30443,16048,14395,19,11,8,70388,43100,27288,84243,39007,45236,52212,39317,12895,32559,26929,5630,8493,7551,942,14001,11461,2540,1100,691,409,8965,7226,1739,19653,12388,7265,2383,1647,736,12920,7895,5025,800,372,428,3550,2474,1076,16990,10964,6026,2043,1465,578,11169,6922,4247,633,299,334,3145,2278,867,2663,1424,1239,340,182,158,1751,973,778,167,73,94,405,196,209,102419,42790,59629
10,215,1191,"10,215,1191",0,0,0,SUB-DISTRICT,Hayaghat,Rural,30619,148081,78245,69836,27297,14358,12939,26765,14168,12597,90,52,38,72270,44225,28045,75811,34020,41791,43236,34931,8305,31089,26554,4535,6599,6111,488,12868,10911,1957,1656,832,824,9966,8700,1266,12147,8377,3770,1938,1443,495,6762,4678,2084,903,421,482,2544,1835,709,10182,7137,3045,1643,1191,452,5515,3924,1591,782,379,403,2242,1643,599,1965,1240,725,295,252,43,1247,754,493,121,42,79,302,192,110,104845,43314,61531
10,215,1192,"10,215,1192",0,0,0,SUB-DISTRICT,Baheri,Rural,61422,302645,159342,143303,56819,29673,27146,46115,24256,21859,337,149,188,139504,89980,49524,163141,69362,93779,103435,74592,28843,46342,36874,9468,14295,12380,1915,20461,16128,4333,2452,1330,1122,9134,7036,2098,57093,37718,19375,7603,5358,2245,39794,27011,12783,2652,1055,1597,7044,4294,2750,45616,32144,13472,6170,4700,1470,32093,22838,9255,1914,859,1055,5439,3747,1692,11477,5574,5903,1433,658,775,7701,4173,3528,738,196,542,1605,547,1058,199210,84750,114460
10,215,1193,"10,215,1193",0,0,0,SUB-DISTRICT,Biraul,Rural,56704,286113,149326,136787,55410,28589,26821,54359,28259,26100,187,84,103,122956,78581,44375,163157,70745,92412,85933,67188,18745,52769,44824,7945,16030,14319,1711,23989,19810,4179,1513,916,597,11237,9779,1458,33164,22364,10800,4174,3179,995,23110,15080,8030,1255,665,590,4625,3440,1185,26616,18596,8020,3565,2734,831,18200,12459,5741,976,553,423,3875,2850,1025,6548,3768,2780,609,445,164,4910,2621,2289,279,112,167,750,590,160,200180,82138,118042
10,215,1194,"10,215,1194",0,0,0,SUB-DISTRICT,Ghanshyampur,Rural,29536,133210,69394,63816,23654,12231,11423,19952,10203,9749,53,23,30,58989,37336,21653,74221,32058,42163,45929,32866,13063,22088,18023,4065,7100,6263,837,9717,7931,1786,657,479,178,4614,3350,1264,23841,14843,8998,3772,2782,990,17108,10149,6959,900,500,400,2061,1412,649,18837,12412,6425,3058,2380,678,13292,8409,4883,680,407,273,1807,1216,591,5004,2431,2573,714,402,312,3816,1740,2076,220,93,127,254,196,58,87281,36528,50753
10,215,1195,"10,215,1195",0,0,0,SUB-DISTRICT,Kiratpur,Rural,16612,81423,42458,38965,17092,8810,8282,18091,9467,8624,10,8,2,31689,20678,11011,49734,21780,27954,30111,19566,10545,17554,12167,5387,5272,4046,1226,10386,6775,3611,464,256,208,1432,1090,342,12557,7399,5158,1352,666,686,9968,6114,3854,587,237,350,650,382,268,10189,6511,3678,1068,523,545,8091,5482,2609,473,186,287,557,320,237,2368,888,1480,284,143,141,1877,632,1245,114,51,63,93,62,31,51312,22892,28420
10,215,1196,"10,215,1196",0,0,0,SUB-DISTRICT,Gora Bauram,Rural,30935,152112,78823,73289,30121,15319,14802,19788,10312,9476,49,24,25,58485,37597,20888,93627,41226,52401,46907,35750,11157,31468,26481,4987,9496,8573,923,18145,14987,3158,639,249,390,3188,2672,516,15439,9269,6170,2031,1377,654,11580,6874,4706,556,222,334,1272,796,476,11908,7671,4237,1738,1146,592,8698,5662,3036,351,163,188,1121,700,421,3531,1598,1933,293,231,62,2882,1212,1670,205,59,146,151,96,55,105205,43073,62132
10,215,1197,"10,215,1197",0,0,0,SUB-DISTRICT,Kusheshwar Asthan,Rural,34375,162870,84977,77893,33958,17552,16406,29911,15536,14375,241,113,128,65101,43433,21668,97769,41544,56225,55417,38588,16829,29182,24579,4603,8380,7182,1198,16497,14010,2487,722,418,304,3583,2969,614,26235,14009,12226,2619,1263,1356,20763,11187,9576,762,395,367,2091,1164,927,22176,12054,10122,2292,1109,1183,17875,9671,8204,419,216,203,1590,1058,532,4059,1955,2104,327,154,173,2888,1516,1372,343,179,164,501,106,395,107453,46389,61064
10,215,1198,"10,215,1198",0,0,0,SUB-DISTRICT,Kusheshwar Asthan Purbi,Rural,25457,128817,67877,60940,30020,15388,14632,35273,18559,16714,120,66,54,43588,30195,13393,85229,37682,47547,47709,31075,16634,23157,16816,6341,6913,4991,1922,14318,10304,4014,445,360,85,1481,1161,320,24552,14259,10293,2340,1341,999,20754,12159,8595,718,203,515,740,556,184,21413,12799,8614,1860,1105,755,18256,11010,7246,649,179,470,648,505,143,3139,1460,1679,480,236,244,2498,1149,1349,69,24,45,92,51,41,81108,36802,44306
10,231,1423,"10,231,1423",0,0,0,SUB-DISTRICT,Barhara,Rural,35185,240636,128147,112489,40224,21108,19116,28999,15472,13527,2127,1114,1013,138501,86171,52330,102135,41976,60159,72030,57327,14703,39256,33887,5369,8626,7991,635,16618,14447,2171,2613,1624,989,11399,9825,1574,32774,23440,9334,4124,3073,1051,17417,13674,3743,3463,1620,1843,7770,5073,2697,27104,19705,7399,3606,2661,945,14788,11717,3071,2444,1188,1256,6266,4139,2127,5670,3735,1935,518,412,106,2629,1957,672,1019,432,587,1504,934,570,168606,70820,97786
10,214,1172,"10,214,1172",0,0,0,SUB-DISTRICT,Satar Kataiya,Rural,28710,151060,79332,71728,29308,15445,13863,21061,11017,10044,1371,698,673,63753,40615,23138,87307,38717,48590,52779,37419,15360,30744,25708,5036,13165,11532,1633,10889,8587,2302,503,419,84,6187,5170,1017,22035,11711,10324,3813,1573,2240,15782,8383,7399,556,269,287,1884,1486,398,18393,10195,8198,3225,1343,1882,13071,7314,5757,443,224,219,1654,1314,340,3642,1516,2126,588,230,358,2711,1069,1642,113,45,68,230,172,58,98281,41913,56368
10,214,1173,"10,214,1173",0,0,0,SUB-DISTRICT,Mahishi,Rural,40046,206774,108437,98337,44700,23238,21462,49227,25632,23595,141,65,76,78399,51040,27359,128375,57397,70978,75559,50048,25511,31455,25334,6121,11308,9660,1648,15409,12015,3394,681,351,330,4057,3308,749,44104,24714,19390,6524,3888,2636,32930,18774,14156,1996,501,1495,2654,1551,1103,36592,21867,14725,5727,3549,2178,27581,16647,10934,1112,310,802,2172,1361,811,7512,2847,4665,797,339,458,5349,2127,3222,884,191,693,482,190,292,131215,58389,72826
10,214,1174,"10,214,1174",0,0,0,SUB-DISTRICT,Kahara,Rural,28391,141805,74224,67581,26785,13822,12963,15856,8222,7634,46,26,20,65888,41013,24875,75917,33211,42706,45960,34314,11646,28340,24443,3897,7673,7168,505,10902,8595,2307,948,564,384,8817,8116,701,17620,9871,7749,1838,1163,675,12316,6148,6168,862,448,414,2604,2112,492,14357,8672,5685,1492,975,517,9931,5386,4545,708,398,310,2226,1913,313,3263,1199,2064,346,188,158,2385,762,1623,154,50,104,378,199,179,95845,39910,55935
10,214,1175,"10,214,1175",0,0,0,SUB-DISTRICT,Saur Bazar,Rural,40272,214166,111963,102203,44773,22964,21809,33333,17197,16136,114,56,58,92253,59183,33070,121913,52780,69133,78505,52493,26012,45977,36037,9940,20463,17015,3448,19680,14084,5596,940,770,170,4894,4168,726,32528,16456,16072,8503,4299,4204,21066,10583,10483,1236,370,866,1723,1204,519,27064,14646,12418,6956,3761,3195,17433,9439,7994,1114,327,787,1561,1119,442,5464,1810,3654,1547,538,1009,3633,1144,2489,122,43,79,162,85,77,135661,59470,76191
10,214,1176,"10,214,1176",0,0,0,SUB-DISTRICT,Patarghat,Rural,26842,128322,67197,61125,25889,13430,12459,25562,13097,12465,25,16,9,56005,34185,21820,72317,33012,39305,44611,31499,13112,29799,24460,5339,10797,9777,1020,15685,11919,3766,263,200,63,3054,2564,490,14812,7039,7773,2966,1226,1740,10758,5137,5621,151,76,75,937,600,337,12977,6349,6628,2428,947,1481,9641,4821,4820,103,48,55,805,533,272,1835,690,1145,538,279,259,1117,316,801,48,28,20,132,67,65,83711,35698,48013
10,231,1428,"10,231,1428",0,0,0,SUB-DISTRICT,Jagdishpur,Rural,35663,231512,121223,110289,39894,20904,18990,34217,17954,16263,537,281,256,129734,79908,49826,101778,41315,60463,78943,58304,20639,46812,38437,8375,18179,16432,1747,18209,14929,3280,2730,1490,1240,7694,5586,2108,32131,19867,12264,5924,3370,2554,17716,11825,5891,3063,1413,1650,5428,3259,2169,26929,17086,9843,4749,2819,1930,15379,10427,4952,2345,1068,1277,4456,2772,1684,5202,2781,2421,1175,551,624,2337,1398,939,718,345,373,972,487,485,152569,62919,89650
